gender,married,has_children,age,reisen_gesamt,stornierte_reisen,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_dauer_avg_sec,cluster,user_id
1,0,0,41,4,0.0,1.0,3.75,681.75,4.0,1.0,238.905,4.0,0.5,110.555555555,1,600886
1,1,0,49,6,0.0,1.6,2.0,814.6,5.0,1.5,470.32666666666665,6.0,0.1666666666666666,188.5,1,579589
1,0,1,50,4,0.0,1.25,3.0,757.75,4.0,1.25,302.25,4.0,0.75,141.5,1,523209
1,0,0,39,5,0.0,1.0,2.75,581.25,4.0,1.0,258.9375,4.0,0.25,126.5,1,533129
1,1,0,55,4,0.0,1.0,1.75,239.0,4.0,1.0,252.97,4.0,0.0,145.75,1,606094
1,1,1,51,5,0.0,1.0,4.6,957.4,5.0,1.0,413.56666666666666,3.0,1.0,110.444444444,1,388328
1,1,1,64,4,0.0,1.5,2.0,312.0,4.0,1.6666666666666667,882.6966666666667,3.0,0.6666666666666666,110.888888888,1,566432
1,0,0,44,6,0.0,1.5,4.0,576.5,6.0,1.6,411.294,5.0,0.4,133.25,1,521031
1,1,0,51,5,0.0,1.0,2.0,234.4,5.0,1.0,187.478,5.0,0.0,143.333333333,1,502609
1,0,1,31,3,0.0,1.0,6.0,524.0,2.0,1.0,640.9366666666666,3.0,0.3333333333333333,203.5,1,509061
1,0,1,33,4,0.0,1.5,5.75,618.5,4.0,1.6666666666666667,629.6733333333333,3.0,0.3333333333333333,141.375,1,537317
1,1,1,54,4,0.0,1.0,2.333333333333333,339.0,3.0,1.0,471.7775,4.0,0.5,132.875,1,518281
1,0,0,45,5,0.0,1.25,3.25,352.25,4.0,1.25,490.73,4.0,0.25,120.625,1,563489
1,1,0,38,4,0.0,1.0,4.0,737.6666666666666,3.0,1.0,215.6533333333333,3.0,0.6666666666666666,109.625,1,498574
1,0,1,38,4,0.0,1.0,5.75,929.75,4.0,1.0,494.0633333333333,3.0,1.0,134.875,1,565949
1,0,0,44,5,0.0,1.2,3.4,498.0,5.0,1.2,359.28000000000003,5.0,0.6,190.625,1,437069
1,0,0,43,4,0.0,1.0,3.0,924.0,2.0,1.5,189.5575,4.0,1.0,120.5,1,496382
1,1,1,49,5,0.0,1.0,5.333333333333333,549.3333333333334,3.0,1.6666666666666667,592.59,3.0,0.3333333333333333,147.125,1,665887
1,1,0,39,5,0.0,1.4,8.0,1580.4,5.0,1.0,328.09666666666664,3.0,0.3333333333333333,174.625,1,557562
1,0,1,39,4,0.0,1.25,3.0,651.5,4.0,1.0,225.38,3.0,0.3333333333333333,85.5,1,542027
1,0,0,52,3,0.0,1.0,1.0,198.0,3.0,1.0,567.8866666666667,3.0,1.0,135.111111111,1,513322
1,1,0,39,4,0.0,1.3333333333333333,3.333333333333333,1676.3333333333333,3.0,1.25,261.72,4.0,0.5,118.0,1,404879
1,0,0,56,6,1.0,1.0,3.0,600.25,4.0,1.0,353.83,3.0,0.6666666666666666,139.285714285,1,546307
1,0,1,43,4,0.0,1.0,2.25,303.5,4.0,1.0,355.3666666666666,3.0,1.0,151.0,1,635949
1,0,0,38,5,0.0,1.0,2.75,534.5,4.0,1.2,434.964,5.0,0.4,131.625,1,417679
1,1,0,49,3,0.0,1.0,1.3333333333333333,161.33333333333334,3.0,1.0,506.14,3.0,0.3333333333333333,139.625,1,525053
1,0,0,41,3,0.0,1.0,3.333333333333333,600.3333333333334,3.0,1.0,312.0833333333333,3.0,1.0,119.666666666,1,559712
1,1,0,53,4,0.0,1.0,1.0,69.66666666666667,3.0,1.0,192.0275,4.0,0.5,143.125,1,520097
1,1,0,50,4,0.0,1.0,1.5,165.0,2.0,1.25,439.385,4.0,0.0,117.0,1,534957
1,1,0,49,5,0.0,1.0,3.0,611.6,5.0,1.0,326.804,5.0,0.2,127.125,1,497225
1,1,0,41,3,0.0,1.3333333333333333,3.6666666666666665,1412.6666666666667,3.0,1.3333333333333333,744.38,3.0,0.6666666666666666,152.625,1,584875
1,1,1,29,5,1.0,1.0,4.0,727.6666666666666,3.0,1.0,257.35,3.0,0.3333333333333333,168.333333333,1,566059
1,0,0,32,4,1.0,1.0,0.5,67.5,2.0,1.0,377.35,2.0,1.0,341.0,1,485658
1,0,0,41,4,0.0,1.75,2.0,834.5,4.0,1.75,720.34,4.0,0.75,145.666666666,1,553139
1,0,1,46,5,0.0,1.0,1.75,316.75,4.0,1.0,137.942,5.0,0.6,106.666666666,1,519357
1,0,0,45,4,0.0,1.5,2.5,762.75,4.0,1.5,480.39,4.0,0.75,106.222222222,1,524929
1,0,0,39,5,1.0,1.5,3.5,955.0,2.0,1.3333333333333333,498.56,3.0,0.6666666666666666,199.0,1,516057
1,1,1,40,5,0.0,1.0,5.4,972.4,5.0,1.0,250.544,5.0,0.2,134.0,1,556067
1,1,0,42,5,0.0,1.0,6.0,992.0,5.0,1.0,371.1433333333334,3.0,0.6666666666666666,181.666666666,1,521127
1,1,1,54,4,0.0,1.0,3.6666666666666665,394.0,3.0,1.0,240.5275,4.0,0.0,106.25,1,445351
1,0,0,49,4,0.0,1.25,2.25,350.5,4.0,1.25,468.18,4.0,0.5,149.875,1,515421
1,1,0,52,3,0.0,1.0,2.0,406.0,3.0,1.0,834.6366666666667,3.0,0.0,140.25,1,632316
1,1,1,64,4,0.0,1.25,2.0,917.5,4.0,1.25,496.355,4.0,0.75,126.25,1,582011
1,1,1,51,4,0.0,2.0,8.0,2719.333333333333,3.0,2.0,1696.7333333333331,3.0,0.3333333333333333,185.25,1,518582
1,1,0,56,4,0.0,1.0,6.0,970.25,4.0,1.0,200.03333333333333,3.0,0.6666666666666666,134.75,1,552303
1,0,1,56,4,0.0,1.0,2.0,176.5,4.0,1.0,592.0025,4.0,0.75,100.25,1,566735
1,0,0,28,4,0.0,1.5,4.0,889.25,4.0,1.0,311.33,3.0,0.6666666666666666,140.125,1,511680
1,0,1,39,6,1.0,1.0,3.0,282.5,4.0,1.0,483.62,4.0,0.0,146.166666666,1,517772
1,1,0,44,3,0.0,1.6666666666666667,1.0,259.3333333333333,3.0,1.6666666666666667,346.70666666666665,3.0,1.0,156.0,1,540260
1,0,0,53,4,0.0,1.0,2.0,280.3333333333333,3.0,1.0,300.0525,4.0,0.5,126.625,1,609817
1,0,0,48,4,0.0,1.25,2.0,352.25,4.0,1.3333333333333333,460.1433333333334,3.0,0.6666666666666666,114.625,1,505680
1,1,0,50,4,0.0,1.5,2.0,107.5,4.0,1.5,575.8875,4.0,0.75,113.375,1,562869
1,0,0,54,3,0.0,1.0,1.3333333333333333,189.0,3.0,1.0,212.5233333333333,3.0,1.0,133.666666666,1,595852
1,1,1,41,4,0.0,1.3333333333333333,1.0,152.0,3.0,1.25,678.6475,4.0,0.5,107.0,1,514660
1,1,1,54,5,0.0,1.0,3.5,386.0,2.0,1.0,440.402,5.0,1.0,151.0,1,516639
1,0,0,42,3,0.0,1.0,3.0,522.0,2.0,1.0,445.0933333333333,3.0,1.0,164.222222222,1,561710
1,0,1,41,4,0.0,1.0,8.0,962.5,4.0,1.0,332.3625,4.0,0.25,128.25,1,518015
1,1,1,46,4,0.0,1.25,3.0,849.25,4.0,1.3333333333333333,475.6433333333334,3.0,0.0,184.25,1,538188
1,0,0,44,3,0.0,1.0,5.0,552.3333333333334,3.0,1.0,510.64,3.0,0.3333333333333333,118.375,1,594914
1,0,0,33,3,0.0,1.0,2.333333333333333,537.3333333333334,3.0,1.0,412.3033333333333,3.0,0.6666666666666666,165.888888888,1,510198
1,1,1,43,5,0.0,1.25,1.25,337.5,4.0,1.2,530.378,5.0,0.8,131.25,1,526628
1,1,1,48,5,1.0,1.3333333333333333,3.333333333333333,934.0,3.0,1.3333333333333333,368.82666666666665,3.0,0.0,93.142857142,1,553773
1,1,0,45,5,1.0,1.6666666666666667,5.666666666666667,962.3333333333334,3.0,2.0,758.73,1.0,0.0,147.333333333,1,613941
1,1,0,45,4,0.0,1.3333333333333333,2.6666666666666665,469.3333333333333,3.0,1.25,270.3375,4.0,0.5,106.25,1,505713
1,1,0,49,5,0.0,1.4,3.6,633.6,5.0,1.0,304.0375,4.0,0.75,132.444444444,1,553219
1,0,0,57,4,0.0,1.25,4.0,484.25,4.0,1.25,282.8825,4.0,0.75,141.25,1,484987
1,0,1,47,5,0.0,1.2,3.6,583.2,5.0,1.2,370.626,5.0,0.6,162.75,1,530277
1,0,0,29,5,0.0,1.0,4.0,660.75,4.0,1.0,440.5725,4.0,0.75,118.625,1,522800
1,0,0,44,4,0.0,1.0,4.666666666666667,1594.0,3.0,1.0,377.06,4.0,1.0,139.875,1,553339
1,0,0,45,3,0.0,1.3333333333333333,4.333333333333333,702.0,3.0,1.3333333333333333,374.4633333333333,3.0,0.0,113.375,1,545634
1,1,0,48,3,0.0,1.0,1.3333333333333333,295.0,3.0,1.0,206.97000000000003,3.0,0.3333333333333333,169.25,1,521000
1,1,0,37,6,0.0,1.0,2.1666666666666665,293.0,6.0,1.0,167.775,6.0,0.0,130.625,1,512329
1,0,0,43,3,0.0,2.0,1.5,661.0,2.0,1.6666666666666667,369.9766666666667,3.0,0.6666666666666666,155.875,1,548032
1,0,0,42,3,0.0,1.0,4.666666666666667,385.6666666666667,3.0,1.0,717.5833333333334,3.0,0.0,112.75,1,513659
1,1,1,55,4,0.0,1.0,4.0,605.25,4.0,1.0,214.29666666666665,3.0,1.0,166.375,1,523442
1,1,1,54,3,0.0,1.0,1.0,206.0,3.0,1.0,442.0833333333333,3.0,0.3333333333333333,147.125,1,701565
1,1,0,40,5,0.0,1.0,1.6,457.0,5.0,1.0,328.306,5.0,1.0,168.25,1,569829
1,1,0,44,5,0.0,1.2,4.4,1077.0,5.0,1.0,167.6525,4.0,0.25,131.555555555,1,575677
1,0,0,52,4,0.0,1.25,2.75,411.5,4.0,1.0,262.2133333333333,3.0,1.0,180.125,1,565718
1,0,0,39,5,0.0,1.0,12.25,2099.25,4.0,1.0,315.8775,4.0,0.25,130.75,1,545755
1,1,0,50,3,0.0,1.0,5.333333333333333,599.3333333333334,3.0,1.0,393.35,1.0,1.0,201.125,1,424553
1,1,1,39,3,0.0,1.0,1.6666666666666667,209.0,3.0,1.0,207.19333333333336,3.0,0.6666666666666666,155.0,1,582484
1,1,0,49,4,0.0,1.3333333333333333,2.333333333333333,866.0,3.0,1.5,628.3975,4.0,0.75,141.375,1,552432
1,0,1,38,5,0.0,1.2,3.8,756.4,5.0,1.25,170.6925,4.0,1.0,118.5,1,534688
1,1,0,52,4,0.0,1.25,4.0,635.0,4.0,1.0,228.06000000000003,3.0,0.6666666666666666,161.875,1,538691
1,0,0,41,4,0.0,1.75,4.75,830.5,4.0,1.6666666666666667,1032.5733333333333,3.0,0.3333333333333333,145.5,1,432941
1,0,1,36,4,0.0,1.5,7.0,977.5,4.0,1.6666666666666667,575.16,3.0,1.0,155.5,1,528723
1,0,1,50,6,2.0,2.0,3.5,1421.0,2.0,2.0,932.36,2.0,0.0,101.25,1,538069
1,0,0,33,4,0.0,1.0,3.6666666666666665,326.3333333333333,3.0,1.0,288.9675,4.0,0.5,157.5,1,461559
1,1,1,43,4,0.0,1.0,4.0,643.5,4.0,1.0,278.37666666666667,3.0,0.6666666666666666,117.25,1,482264
0,0,0,37,6,0.0,1.0,2.5,446.6666666666667,6.0,1.0,489.2600000000001,5.0,0.6,172.125,1,515578
1,1,0,59,3,0.0,1.0,1.6666666666666667,518.6666666666666,3.0,1.0,218.32333333333332,3.0,0.6666666666666666,141.5,1,513627
1,0,0,29,5,0.0,1.2,4.0,734.6,5.0,1.3333333333333333,775.4166666666666,3.0,0.6666666666666666,123.222222222,1,511126
1,0,0,35,3,0.0,1.0,2.333333333333333,393.0,3.0,1.0,506.5366666666666,3.0,0.0,127.0,1,511504
1,1,0,48,4,0.0,1.0,2.5,179.75,4.0,1.0,363.29333333333335,3.0,0.3333333333333333,94.25,1,586096
1,0,0,18,3,0.0,1.3333333333333333,2.0,462.3333333333333,3.0,1.3333333333333333,558.2733333333333,3.0,1.0,149.75,1,573931
1,0,1,45,5,0.0,1.0,5.8,2881.2,5.0,1.0,388.408,5.0,0.8,151.625,1,567432
1,1,0,58,4,0.0,1.25,4.5,582.0,4.0,1.25,604.125,4.0,0.5,129.125,1,533859
1,1,1,51,4,0.0,1.0,0.3333333333333333,76.66666666666667,3.0,1.0,317.935,4.0,0.75,106.222222222,1,516144
1,0,1,36,3,0.0,1.0,1.6666666666666667,480.3333333333333,3.0,1.0,293.79,3.0,0.3333333333333333,146.625,1,756030
1,0,0,33,4,0.0,1.3333333333333333,3.333333333333333,457.6666666666667,3.0,1.0,383.1433333333334,3.0,0.3333333333333333,180.444444444,1,531073
1,1,0,59,3,0.0,1.3333333333333333,5.333333333333333,852.3333333333334,3.0,1.5,588.185,2.0,0.5,155.666666666,1,504936
1,1,1,57,4,0.0,1.0,2.333333333333333,305.3333333333333,3.0,1.0,247.57333333333332,3.0,0.0,138.25,1,476081
1,0,0,41,6,1.0,1.0,2.6666666666666665,533.3333333333334,3.0,1.0,321.205,4.0,0.75,199.125,1,602953
1,0,0,44,3,0.0,1.3333333333333333,4.0,3234.0,3.0,1.3333333333333333,713.0099999999999,3.0,0.0,115.5,1,514370
1,1,0,54,4,0.0,1.3333333333333333,3.333333333333333,617.6666666666666,3.0,1.25,453.6125,4.0,0.75,150.75,1,610306
1,0,0,34,4,0.0,1.0,4.5,312.25,4.0,1.0,81.19999999999999,2.0,0.5,157.375,1,468370
1,1,0,46,4,0.0,1.0,2.5,452.5,4.0,1.0,314.645,4.0,0.5,123.5,1,574071
1,0,0,36,5,0.0,1.0,2.4,379.0,5.0,1.0,287.868,5.0,0.4,169.625,1,608629
1,0,0,33,3,0.0,1.0,0.3333333333333333,51.0,3.0,1.0,511.50666666666666,3.0,1.0,130.75,1,540973
1,1,0,41,6,0.0,1.0,2.4,533.4,5.0,1.0,321.7666666666667,6.0,0.5,144.0,1,536695
1,1,0,37,5,0.0,1.0,3.0,765.4,5.0,1.0,115.1825,4.0,0.75,141.666666666,1,563483
1,0,0,38,6,0.0,1.0,4.5,875.8333333333334,6.0,1.0,672.9983333333333,6.0,0.6666666666666666,120.333333333,1,513967
1,0,1,37,6,0.0,1.2,2.2,684.8,5.0,1.1666666666666667,603.6233333333333,6.0,0.5,186.75,1,522457
1,0,0,46,3,0.0,1.0,4.5,285.5,2.0,1.0,282.77333333333337,3.0,0.6666666666666666,144.625,1,576366
1,0,0,39,5,0.0,1.2,1.6,158.2,5.0,1.25,563.8775,4.0,0.75,134.625,1,552192
1,0,0,38,5,0.0,1.2,2.6,409.8,5.0,1.2,360.624,5.0,0.8,152.111111111,1,584288
1,1,0,54,4,0.0,1.25,2.25,597.5,4.0,1.25,761.76,4.0,0.25,130.25,1,590379
1,1,0,36,4,0.0,1.0,5.0,758.75,4.0,1.0,343.8633333333334,3.0,0.3333333333333333,95.375,1,540708
1,1,1,57,4,0.0,1.0,3.25,300.25,4.0,1.0,419.19,3.0,0.3333333333333333,99.875,1,543778
1,1,0,39,4,0.0,1.25,5.0,1507.5,4.0,1.0,694.0550000000001,2.0,1.0,157.555555555,1,520878
1,0,0,39,3,0.0,1.0,2.0,289.0,3.0,1.0,583.9266666666666,3.0,1.0,153.625,1,541734
1,1,1,54,4,0.0,1.0,1.25,233.25,4.0,1.0,332.505,4.0,0.5,145.75,1,584030
1,1,0,38,4,0.0,1.0,6.666666666666667,1401.3333333333333,3.0,1.0,362.66,3.0,0.6666666666666666,133.5,1,527564
1,0,0,47,5,0.0,1.0,2.75,468.25,4.0,1.0,139.6,4.0,1.25,112.111111111,1,539883
1,1,1,46,4,0.0,1.0,3.75,630.5,4.0,1.0,272.39,4.0,0.5,124.625,1,519117
1,0,0,37,7,1.0,1.0,2.2,465.8,5.0,1.0,252.696,5.0,0.4,170.166666666,1,498665
1,0,0,57,3,0.0,1.0,4.333333333333333,757.3333333333334,3.0,1.0,298.8,3.0,0.3333333333333333,176.375,1,542080
1,1,0,40,5,1.0,1.0,2.0,639.0,2.0,1.0,565.38,3.0,0.3333333333333333,137.333333333,1,533404
1,1,1,46,6,1.0,1.25,1.25,157.25,4.0,1.25,313.2975,4.0,0.5,116.625,1,568773
1,0,0,41,5,1.0,1.0,1.6666666666666667,469.6666666666667,3.0,1.0,253.06333333333336,3.0,0.3333333333333333,124.333333333,1,571888
1,0,0,47,4,0.0,1.0,5.0,2172.5,2.0,1.0,396.5966666666666,3.0,0.6666666666666666,118.0,1,496566
1,0,0,42,5,0.0,1.0,3.0,563.6,5.0,1.0,483.064,5.0,0.8,143.125,1,509903
1,1,0,52,3,0.0,1.0,2.6666666666666665,587.3333333333334,3.0,1.0,221.6233333333333,3.0,1.3333333333333333,161.75,1,594644
1,0,1,51,5,0.0,1.5,4.75,1006.5,4.0,1.8,1361.132,5.0,0.4,174.0,1,504371
1,0,0,39,4,0.0,1.25,1.0,85.25,4.0,1.25,546.76,4.0,1.0,96.625,1,623043
1,1,0,43,4,0.0,1.25,3.0,1093.75,4.0,1.25,313.73,4.0,0.0,125.75,1,481622
1,0,0,52,5,1.0,1.3333333333333333,1.3333333333333333,194.33333333333331,3.0,1.3333333333333333,328.79,3.0,1.0,101.428571428,1,532381
1,0,0,45,4,0.0,1.0,1.5,262.5,2.0,1.0,291.43,4.0,0.5,126.375,1,595442
1,0,0,18,4,0.0,1.0,5.75,1519.0,4.0,1.0,212.16000000000005,2.0,0.5,124.875,1,537580
1,0,1,37,7,1.0,2.333333333333333,6.333333333333333,3562.0,3.0,1.6666666666666667,831.8866666666667,3.0,0.3333333333333333,109.833333333,1,536039
1,0,0,38,3,0.0,1.3333333333333333,2.6666666666666665,328.0,3.0,1.3333333333333333,469.47,3.0,0.3333333333333333,187.0,1,543927
1,0,0,36,6,1.0,1.0,3.25,701.75,4.0,1.0,334.21000000000004,4.0,0.5,129.333333333,1,561031
1,0,0,45,4,0.0,1.0,3.0,585.0,4.0,1.0,365.35,4.0,0.75,134.444444444,1,558920
1,0,0,35,6,0.0,1.2,2.4,393.0,5.0,1.0,314.65,5.0,0.8,140.875,1,525615
1,1,0,49,5,0.0,1.2,1.8,248.4,5.0,1.2,196.652,5.0,0.2,132.25,1,598590
1,0,0,48,5,0.0,1.0,2.8,297.6,5.0,1.0,421.2375,4.0,1.0,125.666666666,1,571200
1,1,1,49,4,0.0,1.0,5.75,918.5,4.0,1.0,325.47333333333336,3.0,0.3333333333333333,95.75,1,578947
1,1,0,43,4,0.0,1.0,3.25,410.75,4.0,1.0,276.8933333333334,3.0,1.3333333333333333,146.25,1,573147
1,0,0,40,4,0.0,1.0,2.75,1031.5,4.0,1.0,280.7225,4.0,0.75,185.5,1,550233
1,1,0,39,5,1.0,1.0,7.666666666666667,1268.6666666666667,3.0,1.0,427.855,2.0,1.0,236.0,1,576849
1,0,0,33,4,0.0,1.0,1.5,174.5,4.0,1.0,151.095,4.0,0.5,145.875,1,525410
1,1,0,46,4,0.0,1.0,2.25,501.25,4.0,1.0,179.8033333333333,3.0,0.3333333333333333,105.5,1,577930
1,0,1,52,4,0.0,1.0,2.6666666666666665,326.0,3.0,1.0,323.5375,4.0,1.0,127.5,1,552734
1,1,0,49,3,0.0,1.0,1.3333333333333333,194.33333333333331,3.0,1.0,471.6366666666667,3.0,0.0,138.625,1,491559
1,0,1,40,6,0.0,2.0,2.6,948.6,5.0,1.8333333333333333,431.00666666666666,6.0,0.8333333333333334,163.875,1,489953
1,0,0,50,3,0.0,1.0,3.6666666666666665,2638.333333333333,3.0,1.0,323.0833333333333,3.0,0.6666666666666666,114.25,1,525529
1,1,0,46,6,0.0,1.4,2.6,631.6,5.0,1.2,252.198,5.0,1.6,179.875,1,635300
1,0,0,41,6,0.0,1.25,3.5,518.5,4.0,1.0,248.192,5.0,0.8,122.625,1,550805
1,0,1,47,4,0.0,1.25,3.5,688.5,4.0,1.25,380.09,4.0,0.5,135.625,1,535047
1,0,0,42,4,0.0,1.0,4.5,1064.0,4.0,1.0,554.87,4.0,0.5,111.3,1,514457
1,0,1,45,4,0.0,1.25,5.25,1012.0,4.0,1.0,351.6766666666667,3.0,0.3333333333333333,166.75,1,452594
1,1,0,40,5,0.0,1.0,2.8,593.2,5.0,1.0,378.555,4.0,0.5,176.0,1,525227
1,0,0,39,3,0.0,1.0,4.666666666666667,797.3333333333334,3.0,1.0,371.0966666666666,3.0,0.6666666666666666,125.25,1,546900
1,0,0,39,6,1.0,1.0,2.0,363.0,4.0,1.0,335.7,4.0,1.0,242.666666666,1,529205
1,1,0,44,4,0.0,1.25,3.5,675.5,4.0,1.0,269.81,2.0,0.0,126.75,1,517968
1,0,1,41,4,0.0,1.0,1.3333333333333333,107.66666666666669,3.0,1.0,467.7125,4.0,0.0,115.25,1,576833
1,1,0,48,4,0.0,1.25,3.5,1034.0,4.0,1.3333333333333333,223.60666666666663,3.0,0.6666666666666666,108.0,1,528777
1,0,0,38,4,0.0,1.25,4.25,1455.75,4.0,1.0,685.32,3.0,0.6666666666666666,150.375,1,573244
1,1,1,54,4,0.0,1.25,1.75,484.5,4.0,1.25,301.4825,4.0,1.0,125.625,1,561033
1,1,0,37,4,0.0,1.0,3.333333333333333,519.6666666666666,3.0,1.25,439.295,4.0,0.75,107.25,1,524031
1,0,0,46,5,0.0,1.0,4.25,718.25,4.0,1.0,405.566,5.0,0.6,119.5,1,581005
1,1,1,41,4,1.0,1.0,1.5,251.0,2.0,1.0,119.815,2.0,0.5,192.5,1,512103
1,1,0,45,5,0.0,1.0,3.6,524.4,5.0,1.0,666.325,2.0,0.5,83.375,1,555206
1,0,0,28,4,0.0,1.0,3.75,1136.0,4.0,1.0,322.8,3.0,0.0,183.125,1,500773
1,0,0,46,5,1.0,1.0,2.0,347.0,3.0,1.0,434.6366666666667,3.0,0.6666666666666666,103.0,1,697072
1,0,0,21,3,1.0,1.0,1.0,260.0,1.0,0.0,0.0,0.0,0.0,431.333333333,1,478760
1,1,1,56,4,0.0,1.0,5.0,1040.75,4.0,1.0,356.8875,4.0,0.25,138.666666666,1,510815
1,0,1,45,4,0.0,1.0,5.25,631.25,4.0,1.0,301.7,3.0,0.6666666666666666,80.0,1,539510
1,0,0,32,4,0.0,1.0,3.75,586.75,4.0,1.0,646.18,3.0,0.6666666666666666,158.375,1,528105
1,0,0,42,5,0.0,1.2,3.0,839.8,5.0,1.0,417.375,4.0,0.5,189.75,1,529309
1,0,0,42,4,0.0,1.0,2.5,475.5,2.0,1.0,466.0075,4.0,0.75,175.75,1,556347
1,0,0,49,4,0.0,1.0,2.6666666666666665,338.6666666666667,3.0,1.0,361.2425,4.0,0.25,133.666666666,1,517105
1,0,0,44,4,0.0,1.0,3.0,352.25,4.0,1.0,286.9433333333333,3.0,0.6666666666666666,122.333333333,1,514682
1,0,0,41,5,0.0,1.2,1.4,432.2,5.0,1.2,457.582,5.0,0.8,191.75,1,531158
1,0,1,39,5,0.0,1.0,2.0,248.66666666666663,3.0,1.0,605.706,5.0,0.4,96.75,1,541612
1,1,0,54,4,0.0,2.0,3.0,1086.0,2.0,1.5,600.2275,4.0,0.5,144.625,1,556622
1,1,1,44,5,0.0,1.4,2.4,843.6,5.0,1.4,649.74,5.0,0.4,146.875,1,548653
1,1,0,47,4,0.0,1.0,3.0,606.5,4.0,1.0,618.8866666666667,3.0,0.3333333333333333,104.0,1,514164
1,0,1,52,6,0.0,1.3333333333333333,3.6666666666666665,595.6666666666666,3.0,1.2,385.262,5.0,0.4,214.0,1,513058
1,0,1,51,4,0.0,1.5,3.5,719.75,4.0,1.6666666666666667,315.7233333333333,3.0,0.6666666666666666,90.375,1,527984
1,0,0,49,4,0.0,1.25,6.25,635.75,4.0,1.5,555.3050000000001,2.0,1.0,101.625,1,576373
1,0,1,58,5,1.0,1.3333333333333333,3.333333333333333,867.3333333333334,3.0,1.0,195.695,2.0,0.0,104.428571428,1,553220
1,1,1,48,6,0.0,1.6,2.8,792.6,5.0,1.2,309.23400000000004,5.0,0.2,159.444444444,1,541812
1,1,1,46,5,0.0,1.0,1.4,241.4,5.0,1.0,421.652,5.0,0.6,140.25,1,546844
1,0,1,55,6,0.0,1.0,2.0,271.5,6.0,1.0,459.8516666666667,6.0,0.3333333333333333,130.25,1,582785
1,0,0,56,4,0.0,1.5,3.75,1169.0,4.0,1.5,422.305,4.0,0.5,122.25,1,575459
1,0,1,35,5,0.0,1.25,2.75,533.0,4.0,1.2,1002.68,5.0,0.0,116.25,1,536672
1,1,0,49,3,0.0,1.0,2.0,364.6666666666667,3.0,1.0,227.1933333333333,3.0,0.3333333333333333,132.111111111,1,590103
1,0,0,41,6,0.0,1.5,2.833333333333333,657.8333333333334,6.0,1.6,566.742,5.0,0.4,149.5,1,543385
1,1,0,33,3,0.0,1.3333333333333333,1.3333333333333333,248.0,3.0,1.3333333333333333,220.3733333333333,3.0,0.3333333333333333,136.875,1,574465
1,1,0,50,4,0.0,1.0,4.0,1134.6666666666667,3.0,1.0,597.8766666666667,3.0,0.3333333333333333,125.625,1,473332
1,0,0,40,4,0.0,1.25,4.25,508.0,4.0,1.25,470.2425,4.0,0.25,172.625,1,516578
1,1,0,53,5,0.0,1.4,2.2,1110.0,5.0,1.4,355.556,5.0,1.2,136.333333333,1,535447
1,1,0,54,4,0.0,1.0,3.0,423.25,4.0,1.0,376.5033333333333,3.0,1.0,97.25,1,544207
1,1,0,49,4,0.0,1.0,1.25,113.0,4.0,1.0,369.5075,4.0,0.75,148.625,1,570626
1,0,0,37,4,0.0,1.0,3.5,281.5,4.0,1.0,589.5533333333334,3.0,0.6666666666666666,115.25,1,507431
1,0,0,37,6,0.0,1.0,2.0,431.8,5.0,1.0,487.1066666666666,6.0,0.6666666666666666,136.25,1,603160
1,0,1,55,5,1.0,1.0,3.333333333333333,398.0,3.0,1.0,218.005,2.0,0.5,162.0,1,509421
1,0,0,28,5,0.0,1.4,1.8,795.8,5.0,1.5,462.33,4.0,0.5,131.375,1,523756
1,0,1,45,5,0.0,1.25,5.0,812.75,4.0,1.2,311.912,5.0,0.2,129.25,1,628570
1,1,0,54,5,0.0,1.4,2.8,1017.0,5.0,1.25,325.8275,4.0,0.75,123.222222222,1,524412
1,0,0,49,4,0.0,1.0,2.0,285.25,4.0,1.0,159.6025,4.0,0.75,110.333333333,1,530719
1,1,0,50,3,0.0,1.0,1.3333333333333333,334.6666666666667,3.0,1.0,244.13666666666663,3.0,0.3333333333333333,152.75,1,532622
1,1,0,45,5,1.0,1.0,2.0,322.0,2.0,1.0,464.68666666666667,3.0,0.3333333333333333,103.857142857,1,520397
1,0,0,43,5,0.0,1.5,4.25,389.25,4.0,1.4,303.608,5.0,1.0,128.0,1,568716
1,1,0,47,4,0.0,1.0,3.0,259.75,4.0,1.0,346.1433333333334,3.0,0.3333333333333333,190.125,1,616795
1,1,0,61,4,0.0,1.25,3.25,507.5,4.0,1.0,447.58,3.0,0.3333333333333333,123.666666666,1,525789
1,0,1,40,5,0.0,1.5,4.75,676.75,4.0,1.5,225.655,4.0,0.25,160.625,1,494382
1,0,0,46,5,0.0,1.0,2.6,326.8,5.0,1.0,373.958,5.0,0.4,180.625,1,686165
2,0,0,41,5,0.0,1.4,1.2,469.8,5.0,1.4,625.81,5.0,0.6,174.875,1,529338
1,1,1,56,4,0.0,1.25,5.0,727.5,4.0,1.25,410.245,4.0,1.25,131.25,1,422066
1,1,0,37,4,0.0,1.0,2.333333333333333,966.3333333333334,3.0,1.0,259.06666666666666,3.0,0.6666666666666666,130.875,1,570369
1,0,0,22,3,0.0,1.0,5.0,881.3333333333334,3.0,1.0,354.6,2.0,1.0,163.125,1,515020
1,0,0,41,4,0.0,1.0,2.75,329.5,4.0,1.0,264.27,4.0,0.75,110.666666666,1,529406
