,user_id,gender,married,has_children,age,user_since,reisen_gesamt,stornierte_reisen,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_dauer_avg_sec
1470,577074,1,True,False,54,24,4,,1.25,3.0,564.25,4.0,1.0,143.04333333333332,3.0,0.6666666666666666,79.25
1471,521044,1,False,False,42,25,4,,1.0,3.5,633.5,4.0,1.0,348.27,3.0,0.3333333333333333,145.777777777
1472,516283,0,True,True,25,25,3,1.0,1.0,0.0,0.0,1.0,1.0,271.77,1.0,1.0,76.857142857
1473,528929,1,False,True,49,25,2,,1.0,2.0,1722.0,1.0,1.0,536.355,2.0,0.5,118.375
1474,513791,1,False,False,39,25,4,,1.25,6.5,890.25,4.0,1.25,418.94,4.0,0.5,120.75
1475,482548,1,False,True,29,25,5,1.0,1.0,3.3333333333333335,536.0,3.0,1.0,218.50666666666666,3.0,0.6666666666666666,139.166666666
1476,526079,1,True,False,50,25,3,,1.0,4.0,680.0,1.0,1.0,324.22999999999996,3.0,1.0,86.75
1477,556138,1,False,False,37,24,4,,1.0,3.75,391.25,4.0,1.0,260.46,3.0,0.6666666666666666,210.5
1478,499313,1,False,False,46,25,1,,1.0,7.0,700.0,1.0,1.0,100.12,1.0,1.0,102.625
1479,572106,1,True,False,56,24,1,,1.0,11.0,3542.0,1.0,,,,,99.0
1480,533573,1,False,False,46,25,2,,1.0,0.0,0.0,1.0,1.0,156.38,2.0,1.0,65.875
1481,683978,1,True,True,54,22,3,,1.0,2.3333333333333335,363.6666666666667,3.0,1.0,249.81666666666663,3.0,0.6666666666666666,155.375
1482,522323,1,False,False,48,25,5,,1.3333333333333333,3.6666666666666665,764.3333333333334,3.0,1.0,119.0325,4.0,0.5,92.0
1483,531926,1,False,False,29,25,2,,,,,,2.0,1007.05,2.0,0.5,140.75
1484,657122,1,True,True,60,23,2,,1.0,5.0,457.5,2.0,1.0,171.08,1.0,0.0,76.111111111
1485,516590,1,False,False,20,25,2,,1.0,2.0,601.5,2.0,1.0,274.62,1.0,0.0,61.0
1486,515514,1,True,False,20,25,0,,,,,,,,,,106.25
1487,549569,1,True,False,49,24,3,,1.0,2.5,495.0,2.0,1.3333333333333333,424.2833333333333,3.0,0.6666666666666666,90.625
1488,547776,1,False,False,44,24,3,,1.3333333333333333,2.3333333333333335,625.3333333333334,3.0,1.3333333333333333,409.76,3.0,1.0,115.75
1489,509826,1,True,True,64,25,1,,1.0,4.0,216.0,1.0,1.0,215.25,1.0,0.0,66.555555555
1490,532544,1,False,False,26,25,2,1.0,,,,,,,,,85.333333333
1491,506250,1,False,True,44,25,3,,1.0,1.6666666666666667,63.0,3.0,1.0,247.53333333333333,3.0,0.6666666666666666,116.625
1492,521491,1,False,False,36,25,6,1.0,1.0,4.333333333333333,1616.0,3.0,1.0,309.0266666666667,3.0,0.3333333333333333,176.833333333
1493,528528,0,False,False,18,25,1,,1.0,4.0,616.0,1.0,1.0,185.81,1.0,0.0,99.875
1494,548635,1,True,True,42,24,4,,1.25,1.75,477.5,4.0,1.25,391.435,4.0,0.0,91.25
1495,571300,0,True,False,49,24,4,1.0,1.0,3.0,670.0,2.0,1.0,565.9649999999999,2.0,0.5,120.833333333
1496,566196,0,True,False,50,24,3,,1.6666666666666667,4.666666666666667,2033.3333333333333,3.0,1.0,181.545,2.0,0.5,126.875
1497,605308,1,True,False,69,23,0,,,,,,,,,,62.125
1498,594123,1,False,True,48,24,2,,1.5,4.0,2652.0,2.0,1.0,114.9,1.0,1.0,111.0
1499,621665,1,False,True,48,23,6,1.0,1.0,1.6666666666666667,266.3333333333333,3.0,1.25,389.975,4.0,0.75,119.857142857
1500,596442,2,False,False,19,24,1,,1.0,6.0,1050.0,1.0,,,,,197.125
1501,528842,0,False,False,68,25,2,,1.0,0.0,0.0,1.0,1.0,1232.72,2.0,0.0,98.75
1502,491597,1,False,False,46,25,2,,2.5,0.5,258.0,2.0,2.5,451.52500000000003,2.0,1.0,162.75
1503,532387,1,False,False,39,25,3,,1.0,5.333333333333333,791.6666666666666,3.0,1.0,370.8966666666667,3.0,0.6666666666666666,130.375
1504,466342,0,False,False,18,26,2,,1.5,12.0,3972.0,2.0,,,,,60.25
1505,519137,1,False,False,51,25,3,,1.3333333333333333,2.6666666666666665,579.0,3.0,1.3333333333333333,502.41,3.0,0.3333333333333333,89.444444444
1506,514337,1,False,False,47,25,4,,1.25,6.25,2278.5,4.0,1.0,355.005,2.0,1.0,104.555555555
1507,531557,1,True,False,50,25,6,,1.1666666666666667,3.1666666666666665,936.6666666666666,6.0,1.1666666666666667,375.83833333333337,6.0,0.8333333333333334,152.5
1508,600265,1,False,True,36,23,1,,1.0,17.0,1445.0,1.0,1.0,460.28,1.0,0.0,115.75
1509,526332,1,False,False,29,25,2,,1.5,6.5,3974.0,2.0,1.5,518.345,2.0,1.0,103.125
1510,533211,0,False,True,54,25,4,,1.0,5.0,1092.6666666666667,3.0,1.0,384.5775,4.0,0.5,158.0
1511,607931,1,False,False,30,23,3,,1.0,2.0,509.5,2.0,1.0,490.82666666666665,3.0,0.3333333333333333,156.625
1512,590442,1,True,False,45,24,4,,1.0,2.75,242.5,4.0,1.0,313.47499999999997,4.0,0.0,120.75
1513,553690,1,True,False,68,24,0,,,,,,,,,,105.875
1514,552532,1,True,True,54,24,2,,2.5,2.0,835.0,2.0,2.5,434.755,2.0,0.5,146.375
1515,550973,1,False,False,44,24,4,,1.0,1.0,80.5,4.0,1.0,165.95999999999998,4.0,0.75,98.4
1516,616125,1,False,False,32,23,1,,2.0,2.0,172.0,1.0,2.0,316.16,1.0,1.0,48.5
1517,568641,1,True,False,46,24,1,,1.0,4.0,440.0,1.0,1.0,24.2,1.0,1.0,61.125
1518,510490,1,True,False,72,25,1,,1.0,4.0,616.0,1.0,,,,,108.375
1519,167852,1,False,False,19,33,0,,,,,,,,,,58.0
1520,592929,1,False,False,49,24,3,,1.0,5.5,1137.0,2.0,1.0,262.3833333333333,3.0,0.6666666666666666,111.25
1521,437539,1,False,False,46,26,5,,1.0,1.6,232.0,5.0,1.0,338.43,5.0,0.4,148.875
1522,515675,1,False,False,32,25,4,1.0,1.5,1.5,400.0,2.0,1.0,613.56,1.0,0.0,111.142857142
1523,549746,1,False,False,44,24,6,,1.1666666666666667,3.5,603.6666666666666,6.0,1.2,450.212,5.0,1.0,140.75
1524,543428,1,False,True,35,24,2,,1.0,7.0,919.5,2.0,,,,,115.625
1525,562275,0,False,False,56,24,6,1.0,1.0,3.75,617.5,4.0,1.0,303.0125,4.0,0.25,127.166666666
1526,525824,1,True,False,40,25,2,,2.0,8.0,4304.0,1.0,1.5,690.8399999999999,2.0,1.0,100.111111111
1527,617458,1,True,True,30,23,3,,1.0,2.5,318.5,2.0,1.0,81.98,3.0,0.6666666666666666,121.875
1528,496286,0,False,False,41,25,3,,2.0,2.0,531.0,2.0,1.6666666666666667,842.1233333333333,3.0,1.0,179.625
1529,543826,1,False,False,40,24,3,,1.0,4.0,503.6666666666667,3.0,1.0,193.14,2.0,0.5,107.5
1530,607949,1,False,False,19,23,2,,2.0,12.0,2664.0,1.0,1.0,572.0,1.0,0.0,91.75
1531,526431,1,False,False,43,25,5,,1.2,6.0,647.0,5.0,1.3333333333333333,618.9866666666667,3.0,0.3333333333333333,177.555555555
1532,602962,1,True,True,41,23,3,,1.0,3.6666666666666665,538.3333333333334,3.0,1.0,238.1966666666667,3.0,0.6666666666666666,136.375
1533,575092,1,False,False,26,24,1,,2.0,6.0,1836.0,1.0,,,,,111.875
1534,598687,0,False,False,40,24,3,,1.0,3.3333333333333335,528.3333333333334,3.0,1.0,292.8933333333334,3.0,1.0,129.0
1535,380434,1,True,True,50,27,3,,1.0,2.3333333333333335,475.3333333333333,3.0,1.0,356.92,3.0,0.3333333333333333,104.375
1536,479071,1,False,False,38,25,5,,1.0,1.6,360.0,5.0,1.0,347.15,4.0,0.5,129.555555555
1537,573648,1,False,False,39,24,5,1.0,1.6666666666666667,1.0,162.66666666666666,3.0,1.6666666666666667,488.21999999999997,3.0,0.6666666666666666,130.666666666
1538,536876,1,False,False,31,25,1,,1.0,1.0,224.0,1.0,1.0,190.69,1.0,1.0,69.375
1539,581438,0,True,False,41,24,3,,2.0,5.0,821.6666666666666,3.0,2.0,515.2466666666667,3.0,1.0,116.5
1540,574419,0,False,False,34,24,2,,1.0,0.5,51.0,2.0,1.0,244.605,2.0,0.5,111.5
1541,560085,1,True,True,47,24,6,1.0,1.3333333333333333,5.666666666666667,1548.0,3.0,1.25,633.7049999999999,4.0,0.5,116.333333333
1542,636524,1,False,False,47,23,4,,1.3333333333333333,3.6666666666666665,620.0,3.0,1.0,362.6233333333333,3.0,1.0,101.111111111
1543,513917,1,True,True,56,25,3,,1.0,4.0,811.3333333333334,3.0,1.0,592.3733333333333,3.0,0.6666666666666666,107.375
1544,538458,1,True,True,53,24,4,,1.3333333333333333,2.6666666666666665,404.3333333333333,3.0,1.25,519.6175000000001,4.0,0.25,97.75
1545,506652,1,True,True,53,25,3,,2.0,0.0,0.0,1.0,1.3333333333333333,243.64666666666668,3.0,0.0,93.375
1546,585250,1,False,False,47,24,0,,,,,,,,,,73.375
1547,153982,1,False,True,46,33,3,,1.0,1.3333333333333333,227.0,3.0,1.0,218.95666666666668,3.0,0.3333333333333333,138.5
1548,565902,1,False,True,23,24,2,,1.0,3.0,609.0,2.0,1.0,110.64500000000001,2.0,0.0,108.25
1549,522523,1,False,True,33,25,1,,1.0,1.0,166.0,1.0,1.0,188.13,1.0,0.0,88.875
1550,550506,1,True,True,41,24,2,,2.5,5.0,4608.0,2.0,3.0,847.81,1.0,1.0,148.125
1551,527451,1,False,False,32,25,3,,1.0,1.6666666666666667,311.3333333333333,3.0,1.0,109.53000000000002,3.0,0.6666666666666666,130.875
1552,522911,0,True,True,40,25,0,,,,,,,,,,116.5
1553,648852,1,True,True,56,23,2,,1.0,1.5,138.0,2.0,1.0,315.84000000000003,2.0,1.0,138.25
1554,568713,0,False,False,49,24,4,,1.0,2.25,558.0,4.0,1.0,387.1666666666667,3.0,0.3333333333333333,100.0
1555,590905,1,True,False,42,24,4,,1.5,2.75,609.0,4.0,1.6666666666666667,297.18666666666667,3.0,0.6666666666666666,120.875
1556,590434,0,False,False,54,24,3,,1.0,2.5,1093.0,2.0,1.0,409.43333333333334,3.0,1.0,132.5
1557,511996,1,False,True,46,25,3,,1.0,1.0,121.33333333333333,3.0,1.0,220.42000000000002,2.0,1.0,89.125
1558,557496,1,False,True,58,24,1,,1.0,1.0,450.0,1.0,1.0,118.53,1.0,1.0,84.125
1559,514113,1,False,True,18,25,2,,1.0,3.0,287.0,2.0,1.0,309.1,1.0,0.0,81.875
1560,722939,1,False,True,44,22,1,,1.0,1.0,172.0,1.0,1.0,128.16,1.0,1.0,94.5
1561,440655,1,False,True,32,26,3,,1.0,1.6666666666666667,390.6666666666667,3.0,1.0,328.66,3.0,0.0,126.75
1562,587802,1,False,False,50,24,2,,1.0,9.5,1105.5,2.0,1.0,687.625,2.0,0.5,76.111111111
1563,487276,1,True,False,65,25,4,,1.0,3.5,517.5,4.0,1.0,407.35666666666674,3.0,0.6666666666666666,150.5
1564,680735,0,False,False,40,22,3,,1.6666666666666667,1.3333333333333333,535.0,3.0,1.6666666666666667,530.9166666666666,3.0,1.0,87.0
1565,617994,1,False,False,46,23,3,,1.3333333333333333,6.0,912.0,3.0,1.5,120.555,2.0,1.0,118.125
1566,605136,1,False,False,18,23,1,,1.0,15.0,3900.0,1.0,,,,,86.875
1567,617743,1,True,False,65,23,2,,1.0,6.0,1029.5,2.0,1.0,478.6,1.0,1.0,91.875
1568,421700,1,False,True,41,26,3,,1.3333333333333333,5.0,1030.0,3.0,1.3333333333333333,393.6466666666667,3.0,0.0,130.375
1569,559469,1,False,True,43,24,4,,2.0,1.6666666666666667,275.6666666666667,3.0,1.75,950.4775,4.0,0.5,133.75
1570,530543,0,False,True,39,25,5,,1.0,2.75,921.5,4.0,1.0,427.21400000000006,5.0,0.8,145.75
1571,276512,1,True,True,42,30,1,,1.0,1.0,100.0,1.0,1.0,395.69,1.0,1.0,91.375
1572,533773,1,False,False,31,25,4,,1.3333333333333333,6.0,1446.6666666666667,3.0,1.3333333333333333,480.68,3.0,0.6666666666666666,124.75
1573,627451,1,True,False,49,23,3,,1.0,2.0,342.0,1.0,1.0,376.81666666666666,3.0,0.3333333333333333,78.875
1574,519722,1,True,True,29,25,3,,1.5,6.0,1260.0,2.0,3.0,1171.92,1.0,0.0,83.5
1575,476665,1,True,False,39,25,6,,1.5,2.3333333333333335,942.1666666666666,6.0,1.5,608.1683333333334,6.0,0.6666666666666666,132.875
1576,616692,1,True,True,55,23,1,,,,,,1.0,565.02,1.0,1.0,106.0
1577,539566,1,True,False,66,24,2,,1.0,4.0,400.0,2.0,1.5,3108.205,2.0,0.5,91.5
1578,535994,1,False,True,27,25,1,,1.0,11.0,1705.0,1.0,,,,,100.5
1579,538463,1,False,True,23,24,0,,,,,,,,,,117.625
1580,529677,1,False,True,22,25,1,,1.0,10.0,1730.0,1.0,,,,,131.625
1581,508625,1,False,False,44,25,5,1.0,1.5,8.5,2077.0,2.0,1.5,364.07,2.0,1.0,125.833333333
1582,539135,0,False,False,57,24,5,,1.25,1.75,290.0,4.0,1.2,281.04,5.0,0.2,117.0
1583,528567,1,False,False,37,25,6,,1.3333333333333333,3.3333333333333335,496.1666666666667,6.0,1.4,431.962,5.0,0.6,138.5
1584,488529,1,True,True,48,25,3,,1.6666666666666667,1.6666666666666667,843.6666666666666,3.0,1.6666666666666667,640.7633333333333,3.0,0.3333333333333333,100.75
1585,579804,1,True,False,56,24,3,,1.0,4.0,1959.6666666666667,3.0,1.0,152.025,2.0,1.0,92.25
1586,583664,1,True,False,49,24,2,,1.0,0.5,60.5,2.0,1.0,164.66500000000002,2.0,0.5,90.555555555
1587,540863,1,True,True,48,24,2,,1.0,8.0,1880.0,1.0,6.0,625.1,1.0,5.0,187.666666666
1588,686915,1,False,False,33,22,0,,,,,,,,,,98.375
1589,559071,1,False,True,41,24,3,,1.0,5.0,1015.0,1.0,1.0,282.35,2.0,0.5,67.0
1590,540666,0,False,True,30,24,2,,1.0,1.5,217.5,2.0,1.0,385.885,2.0,0.0,67.777777777
1591,530810,1,True,False,40,25,3,,1.0,2.3333333333333335,484.0,3.0,1.0,356.17333333333335,3.0,0.3333333333333333,120.0
1592,435669,1,False,True,45,26,2,,1.5,0.5,122.0,2.0,1.5,719.12,2.0,0.5,115.625
1593,517119,1,False,True,47,25,4,,1.0,5.5,506.25,4.0,1.0,242.88,3.0,0.6666666666666666,116.375
1594,705215,1,False,True,33,22,4,,1.3333333333333333,5.0,1516.0,3.0,1.3333333333333333,332.4866666666667,3.0,1.0,103.875
1595,526901,1,True,False,52,25,4,,1.0,3.0,549.5,4.0,1.0,449.2525,4.0,0.5,159.666666666
1596,523474,1,False,False,41,25,4,,1.0,2.5,391.5,4.0,1.0,272.23,4.0,0.5,137.777777777
1597,557525,0,False,True,43,24,3,,1.0,0.3333333333333333,127.66666666666667,3.0,1.0,269.3233333333333,3.0,0.6666666666666666,152.875
1598,456671,1,False,False,38,26,1,,1.0,1.0,160.0,1.0,1.0,392.49,1.0,2.0,101.625
1599,551914,1,False,False,51,24,2,,1.0,0.5,93.5,2.0,1.0,586.36,2.0,1.0,88.375
1600,527141,1,False,False,42,25,5,,1.3333333333333333,1.3333333333333333,647.0,3.0,1.25,218.04000000000002,4.0,0.25,116.75
1601,695011,1,True,False,30,22,2,,1.0,3.0,150.0,1.0,1.0,456.96,2.0,1.0,67.333333333
1602,597734,1,True,False,46,24,3,,1.0,2.0,320.0,1.0,1.0,454.5833333333333,3.0,0.3333333333333333,77.5
1603,549235,1,True,True,41,24,2,,1.5,7.5,2270.0,2.0,,,,,105.444444444
1604,546882,1,False,False,25,24,2,,1.0,16.0,7792.0,1.0,1.0,1583.71,2.0,0.0,85.375
1605,491266,1,True,False,43,25,3,,2.0,4.0,1160.0,1.0,1.3333333333333333,566.4200000000001,3.0,1.0,187.625
1606,528046,1,False,False,36,25,2,,1.0,4.0,596.0,1.0,1.5,818.49,2.0,0.0,69.625
1607,563375,1,True,True,66,24,3,,1.5,7.0,1276.5,2.0,2.0,911.685,2.0,0.5,99.111111111
1608,517543,1,True,False,45,25,0,,,,,,,,,,102.111111111
1609,604136,1,True,False,40,23,3,,1.0,7.0,553.0,1.0,1.5,152.39,2.0,0.0,122.375
1610,520175,1,False,False,53,25,3,,1.0,2.3333333333333335,281.6666666666667,3.0,1.0,305.42333333333335,3.0,0.6666666666666666,200.375
1611,520429,0,True,True,52,25,4,1.0,1.0,3.0,587.0,2.0,1.0,541.1850000000001,2.0,1.0,87.666666666
1612,626067,1,False,False,20,23,0,,,,,,,,,,62.25
1613,508512,1,True,False,68,25,1,,1.0,4.0,968.0,1.0,,,,,206.75
1614,509316,1,False,False,42,25,4,,1.3333333333333333,1.6666666666666667,344.0,3.0,1.25,343.5725,4.0,0.5,156.75
1615,516763,0,True,False,47,25,1,,1.0,2.0,534.0,1.0,1.0,248.08,1.0,1.0,147.875
1616,541939,1,True,True,54,24,4,,1.3333333333333333,4.333333333333333,876.0,3.0,1.0,302.87333333333333,3.0,0.0,133.125
1617,508917,0,False,False,21,25,2,,1.0,8.0,1080.0,1.0,1.0,699.81,1.0,1.0,66.0
1618,577638,1,False,False,38,24,5,,1.0,3.0,676.2,5.0,1.0,329.046,5.0,0.6,149.666666666
1619,536810,1,False,False,42,25,4,,1.25,4.0,738.5,4.0,1.25,282.2325,4.0,0.75,113.666666666
1620,206011,1,False,True,40,32,4,,1.0,2.6666666666666665,351.6666666666667,3.0,1.0,261.64750000000004,4.0,0.25,146.125
1621,551211,1,True,True,29,24,0,,,,,,,,,,80.0
1622,562641,1,False,True,41,24,1,,1.0,2.0,482.0,1.0,1.0,893.08,1.0,0.0,122.125
1623,547070,0,True,False,52,24,6,,1.2,4.0,884.8,5.0,1.4,353.478,5.0,0.6,118.375
1624,590040,1,False,False,39,24,6,,1.0,4.6,860.2,5.0,1.0,234.87399999999997,5.0,0.6,183.5
1625,656422,1,False,False,38,23,4,,2.0,1.3333333333333333,466.6666666666667,3.0,1.75,807.66,4.0,1.0,163.375
1626,485505,1,False,False,28,25,2,,1.5,2.0,555.0,2.0,1.5,162.31,2.0,1.0,79.625
1627,539453,1,False,True,19,24,1,,1.0,8.0,1024.0,1.0,,,,,84.25
1628,106907,1,True,True,46,35,2,1.0,,,,,,,,,169.5
1629,559164,0,False,False,44,24,1,,1.0,0.0,0.0,1.0,1.0,372.54,1.0,1.0,61.5
1630,565275,1,True,True,58,24,2,,1.0,2.0,218.0,1.0,1.0,666.7,1.0,1.0,78.5
1631,500288,1,False,True,18,25,0,,,,,,,,,,64.5
1632,511800,1,False,False,49,25,7,,1.5714285714285714,2.2857142857142856,992.5714285714286,7.0,1.5,609.1816666666667,6.0,0.8333333333333334,151.25
1633,468808,1,False,True,46,26,4,,1.0,2.0,397.3333333333333,3.0,1.0,476.55999999999995,4.0,0.5,127.125
1634,569150,1,False,False,41,24,5,,1.0,2.25,216.75,4.0,1.4,292.058,5.0,1.0,126.875
1635,540455,1,False,False,34,24,2,,1.0,4.0,747.5,2.0,1.0,400.12,2.0,1.0,116.625
1636,585717,0,False,False,20,24,2,,1.0,3.0,300.0,1.0,1.0,394.845,2.0,0.0,140.75
1637,546671,1,True,False,40,24,1,,1.0,3.0,396.0,1.0,1.0,468.48,1.0,0.0,81.875
1638,531456,1,False,False,19,25,2,,2.0,2.5,464.0,2.0,,,,,54.0
1639,523981,1,False,False,53,25,5,,1.25,2.75,428.5,4.0,1.0,490.6125,4.0,0.5,127.375
1640,612685,1,False,False,41,23,2,,1.0,1.5,241.0,2.0,1.0,261.135,2.0,0.5,148.0
1641,520307,1,False,False,52,25,3,,1.0,2.3333333333333335,488.0,3.0,1.0,260.37333333333333,3.0,0.3333333333333333,82.875
1642,495029,1,True,False,45,25,5,1.0,1.0,3.6666666666666665,326.0,3.0,1.0,114.22,2.0,0.5,83.142857142
1643,623077,0,False,False,36,23,4,,1.0,5.5,822.5,4.0,1.0,348.67499999999995,2.0,0.5,115.875
1644,556314,1,True,False,40,24,2,,1.0,6.0,4290.0,1.0,1.5,3343.02,2.0,0.5,93.333333333
1645,497077,1,False,False,43,25,6,2.0,1.0,2.5,668.5,2.0,1.0,438.225,2.0,0.5,174.0
1646,587642,1,False,False,71,24,0,,,,,,,,,,95.5
1647,431899,1,True,False,44,26,2,1.0,,,,,,,,,101.666666666
1648,590202,1,False,False,45,24,4,,1.25,2.25,605.25,4.0,1.25,446.5725,4.0,0.5,131.75
1649,503058,1,False,False,27,25,3,,1.0,2.6666666666666665,282.3333333333333,3.0,1.0,398.015,2.0,0.5,85.4
1650,661930,1,True,True,33,23,1,,1.0,5.0,2135.0,1.0,,,,,89.375
1651,514315,1,False,False,24,25,1,,1.0,2.0,628.0,1.0,1.0,411.04,1.0,1.0,190.25
1652,523559,0,True,False,47,25,3,,1.0,5.5,760.0,2.0,1.0,340.71666666666664,3.0,0.0,88.25
1653,524043,1,True,False,56,25,6,,1.1666666666666667,4.5,578.3333333333334,6.0,1.2,378.702,5.0,0.8,126.125
1654,520436,1,True,False,47,25,6,,1.0,3.3333333333333335,481.3333333333333,6.0,1.0,388.54,5.0,0.8,177.0
1655,530223,1,True,False,41,25,3,,1.3333333333333333,2.0,429.6666666666667,3.0,1.0,327.425,2.0,0.5,72.25
1656,583446,1,False,False,35,24,4,,1.75,3.5,1495.5,4.0,1.6666666666666667,1016.6599999999999,3.0,0.6666666666666666,109.0
1657,466723,1,True,False,40,26,5,1.0,1.0,2.3333333333333335,390.3333333333333,3.0,1.0,185.3033333333333,3.0,0.0,150.0
1658,548113,1,False,False,39,24,4,,1.0,3.6666666666666665,309.3333333333333,3.0,1.0,336.8125,4.0,0.5,153.75
1659,514460,1,True,False,38,25,4,,1.0,6.666666666666667,1270.0,3.0,1.0,293.65333333333336,3.0,0.6666666666666666,85.0
1660,560257,1,True,True,56,24,1,,1.0,3.0,255.0,1.0,,,,,86.3
1661,512706,1,True,True,54,25,4,,1.5,3.75,1323.0,4.0,1.6666666666666667,581.8133333333334,3.0,0.6666666666666666,95.545454545
1662,531447,1,True,False,56,25,5,,1.0,2.5,522.0,4.0,1.0,595.582,5.0,0.2,140.625
1663,581110,1,True,True,45,24,0,,,,,,,,,,66.25
1664,538260,1,False,False,51,24,3,,1.3333333333333333,4.666666666666667,1299.0,3.0,1.5,543.505,2.0,1.0,134.625
1665,516732,1,True,True,40,25,3,,1.0,3.3333333333333335,516.6666666666666,3.0,1.0,282.21500000000003,2.0,0.5,179.6
1666,580026,1,True,False,77,24,0,,,,,,,,,,99.333333333
1667,515565,1,False,True,45,25,4,,1.25,3.5,668.75,4.0,1.25,785.2175000000001,4.0,0.75,168.875
1668,511260,1,False,True,36,25,2,,1.0,5.5,1225.0,2.0,1.0,720.0,1.0,1.0,140.5
1669,612128,0,True,True,46,23,2,,1.5,3.5,1258.0,2.0,1.0,263.56,1.0,2.0,80.375
1670,514300,0,False,False,41,25,4,1.0,1.0,1.0,100.0,1.0,1.0,346.755,2.0,1.0,182.166666666
1671,736833,1,True,True,44,22,1,,,,,,2.0,344.35,1.0,1.0,91.75
1672,550904,1,True,False,47,24,5,,1.2,1.4,379.6,5.0,1.2,575.356,5.0,0.4,112.0
1673,555135,1,False,False,51,24,6,,1.0,4.333333333333333,718.0,6.0,1.0,283.74666666666667,3.0,0.3333333333333333,164.222222222
1674,561054,0,False,False,26,24,4,,1.25,3.75,247.0,4.0,1.6666666666666667,596.3833333333333,3.0,1.0,146.111111111
1675,558466,1,False,False,40,24,2,,1.0,1.0,275.0,2.0,1.0,336.41,2.0,0.0,132.0
1676,520619,1,True,False,58,25,2,,1.0,2.0,568.5,2.0,1.0,384.54499999999996,2.0,1.0,118.375
1677,533537,1,False,False,34,25,3,,1.0,9.5,2389.0,2.0,1.0,449.31,2.0,0.0,118.0
1678,554939,1,False,False,25,24,0,,,,,,,,,,39.875
1679,523841,1,True,False,48,25,3,,1.0,3.0,498.3333333333333,3.0,1.0,167.78333333333333,3.0,0.6666666666666666,93.625
1680,603715,1,True,False,46,23,3,,1.0,3.0,793.3333333333334,3.0,1.0,574.115,2.0,0.0,105.75
1681,515974,0,False,True,24,25,3,,1.0,11.0,1635.6666666666667,3.0,1.0,347.94,1.0,0.0,105.375
1682,542874,1,True,False,85,24,2,1.0,,,,,,,,,38.833333333
1683,501708,1,False,False,25,25,2,1.0,,,,,,,,,73.166666666
1684,561665,1,False,False,46,24,1,,2.0,0.0,0.0,1.0,2.0,1411.68,1.0,0.0,135.0
1685,441205,1,True,True,47,26,2,,,,,,1.0,398.87,2.0,0.5,139.875
1686,529436,1,False,False,47,25,6,,1.0,2.0,519.0,4.0,1.2,1050.624,5.0,0.2,115.875
1687,523715,1,True,True,44,25,4,1.0,1.0,4.0,513.0,2.0,1.0,149.96,1.0,1.0,74.333333333
1688,491995,0,False,False,18,25,2,1.0,,,,,,,,,112.5
1689,590558,1,True,False,28,24,3,,1.3333333333333333,5.0,1811.3333333333333,3.0,1.0,130.01,1.0,1.0,111.333333333
1690,516594,1,False,False,55,25,4,,1.0,5.0,796.0,4.0,1.0,464.525,4.0,0.25,136.375
1691,558774,1,True,False,45,24,2,,1.0,0.0,0.0,1.0,1.0,376.66499999999996,2.0,0.5,84.125
1692,530468,1,True,True,38,25,4,,1.5,1.5,570.0,4.0,1.5,519.035,4.0,0.25,106.75
1693,599454,1,True,False,43,23,4,1.0,1.5,7.0,1676.5,2.0,1.5,584.645,2.0,0.0,132.333333333
1694,513242,1,False,False,30,25,2,,1.0,3.0,534.0,2.0,1.0,508.41999999999996,2.0,0.0,90.6
1695,516765,1,False,True,27,25,0,,,,,,,,,,99.0
1696,641529,1,True,False,76,23,2,,2.0,7.0,1275.0,2.0,,,,,155.5
1697,513425,1,True,True,50,25,0,,,,,,,,,,72.666666666
1698,527782,1,False,True,42,25,5,1.0,1.0,4.0,701.5,2.0,1.0,508.405,2.0,0.5,122.5
1699,521033,0,True,True,43,25,4,,1.3333333333333333,5.666666666666667,744.3333333333334,3.0,1.25,238.56,4.0,0.5,140.25
1700,511326,1,True,False,42,25,3,,1.0,3.0,367.0,3.0,1.0,466.1433333333334,3.0,0.6666666666666666,121.0
1701,526729,1,False,False,47,25,4,,1.0,4.5,1127.0,4.0,1.0,296.5466666666667,3.0,0.3333333333333333,108.0
1702,511764,0,True,True,55,25,1,,1.0,4.0,668.0,1.0,1.0,613.96,1.0,0.0,108.125
1703,548448,1,False,False,64,24,3,,1.0,9.0,2757.0,3.0,1.0,582.82,1.0,0.0,73.375
1704,560245,1,False,True,44,24,3,,2.3333333333333335,2.3333333333333335,668.0,3.0,2.3333333333333335,1533.6500000000003,3.0,0.0,144.444444444
1705,548708,0,True,False,39,24,3,,1.3333333333333333,6.0,2112.6666666666665,3.0,1.0,227.01,2.0,0.0,144.0
1706,488246,1,False,False,19,25,1,,2.0,5.0,1670.0,1.0,,,,,72.75
1707,557107,1,False,False,45,24,5,,1.6,2.4,702.8,5.0,1.75,598.5275,4.0,0.75,185.375
1708,624258,1,True,False,40,23,1,,1.0,3.0,843.0,1.0,1.0,428.87,1.0,0.0,107.75
1709,524821,1,True,True,28,25,3,1.0,,,,,2.0,142.88,1.0,2.0,77.5
1710,545936,1,False,False,44,24,3,,1.0,3.6666666666666665,545.6666666666666,3.0,1.0,757.085,2.0,0.0,121.25
1711,510733,1,True,True,46,25,2,,1.0,2.0,216.0,1.0,1.0,373.38,2.0,1.0,85.625
